2019-10-04 11:50:59,36.8457818012
2019-10-04 11:52:02,34.0695032673
2019-10-04 11:53:05,30.8136851854
2019-10-04 11:54:07,31.658957947
2019-10-04 11:55:10,36.308593853
2019-10-04 11:56:12,30.7744254996
2019-10-04 11:57:15,30.5279862711
2019-10-04 11:58:17,30.4595461476
2019-10-04 11:59:20,30.0407976192
2019-10-04 12:00:23,40.5651952605
2019-10-04 12:01:25,31.9297169386
2019-10-04 12:02:28,32.0894844553
2019-10-04 12:03:31,30.9493888052
2019-10-04 12:04:34,31.3094304479
2019-10-04 12:05:37,30.0729882436
2019-10-04 12:06:40,30.4454222447
2019-10-04 12:07:43,33.0527663154
2019-10-04 12:08:46,31.3673552183
2019-10-04 12:09:48,32.3868855499
2019-10-04 12:10:50,30.9042165746
2019-10-04 12:11:52,30.7145603157
2019-10-04 12:12:54,30.2060502243
2019-10-04 12:13:57,31.2868513878
2019-10-04 12:14:59,33.306920497
2019-10-04 12:16:02,31.6510360834
2019-10-04 12:17:04,30.5218215758
2019-10-04 12:18:06,31.6495522562
2019-10-04 12:19:09,31.5645384351
2019-10-04 12:20:11,30.5892470292
2019-10-04 12:21:14,30.2663284511
2019-10-04 12:22:16,33.1078507179
2019-10-04 12:23:18,31.0935551248
2019-10-04 12:24:21,29.9707893468
2019-10-04 12:25:24,31.9198673376
2019-10-04 14:25:52,35.2978947239
2019-10-04 14:26:55,33.3571493929
2019-10-04 14:27:58,33.4895866068
2019-10-04 14:29:01,35.2872535085
2019-10-04 14:30:04,40.2555391901
2019-10-04 14:31:07,34.0642703229
2019-10-04 14:32:09,31.405622046
2019-10-04 14:33:12,31.0530846198
2019-10-04 14:34:15,30.8222414057
2019-10-04 14:35:18,32.0371422878
2019-10-04 14:36:21,32.3321060767
2019-10-04 14:37:24,36.059348311
2019-10-04 14:38:26,29.6518346215
2019-10-04 14:39:29,30.3038444465
2019-10-04 14:40:32,31.1308806928
2019-10-04 14:41:35,31.1364580969
2019-10-04 14:42:37,32.9668870552
2019-10-04 14:43:39,34.3149497706
2019-10-04 14:44:42,36.3091155434
2019-10-04 14:45:44,38.8756138009
2019-10-04 14:46:47,36.5445380973
2019-10-04 14:47:50,37.2729784516
2019-10-04 14:48:52,42.4953101001
2019-10-04 14:49:56,33.1620266112
2019-10-04 14:51:00,32.1063533686
2019-10-04 14:52:02,34.4022362576
2019-10-04 14:53:05,34.5079570983
2019-10-04 14:54:08,31.6571360728
2019-10-04 14:55:10,35.5795167483
2019-10-04 14:56:13,31.6943085563
2019-10-04 14:57:16,36.4219413075
2019-10-04 14:58:18,33.2538674245
2019-10-04 14:59:21,30.8857262282
2019-10-04 15:00:24,39.9087538274
2019-10-04 15:01:28,32.1281923502
2019-10-04 15:02:30,30.8259481676
2019-10-04 15:03:33,30.6025506905
2019-10-04 15:04:36,30.9732082968
2019-10-04 15:05:38,30.1805025717
2019-10-04 15:06:41,31.0297073955
2019-10-04 15:07:43,30.7513521592
2019-10-04 15:08:47,32.0356567794
2019-10-04 15:09:49,30.3623831562
2019-10-04 15:10:51,31.1864973114
2019-10-04 15:11:55,30.4827449432
2019-10-04 15:12:58,29.7718759922
2019-10-04 15:14:02,31.0921835642
2019-10-04 15:15:04,32.1128365129
2019-10-04 15:16:08,29.0009636517
2019-10-04 15:17:10,30.2562263674
2019-10-04 15:18:13,31.6581964359
2019-10-04 15:19:16,29.3187009874
2019-10-04 15:20:18,29.4481392607
2019-10-04 15:21:20,31.4028444648
2019-10-04 15:22:23,29.8701582682
2019-10-04 15:23:26,30.0076987881
2019-10-04 15:24:29,31.946045868
