2019-09-24 13:38:22,53.4782851494
2019-09-24 13:39:26,45.2223406765
2019-09-24 13:40:29,46.0885363709
2019-09-24 13:41:32,53.2887267678
2019-09-24 13:42:34,48.4623775929
2019-09-24 13:43:38,49.7398038197
2019-09-24 13:44:42,46.8543511495
2019-09-24 13:45:45,46.1302940783
2019-09-24 13:46:49,46.3030920606
2019-09-24 13:47:52,35.4060258876
2019-09-24 13:48:56,33.6594263373
2019-09-24 13:49:59,32.1876071034
2019-09-24 13:51:03,32.1309732413
2019-09-24 13:52:06,33.8495472912
2019-09-24 13:53:09,34.9191649815
2019-09-24 13:54:14,32.3483829235
2019-09-24 14:01:22,33.5840013417
2019-09-24 14:02:25,31.848323273
2019-09-24 14:03:28,30.9870377723
2019-09-24 14:04:32,33.3644335866
2019-09-24 14:05:36,33.364660706
2019-09-24 14:06:39,30.5961844384
2019-09-24 14:07:43,32.2838660311
2019-09-24 14:08:45,33.365385154
2019-09-24 14:09:47,31.3953655756
2019-09-24 14:10:51,33.2492161996
2019-09-24 14:30:26,34.0449522439
2019-09-24 14:31:30,31.7039799203
2019-09-24 14:32:32,33.6936276443
2019-09-24 14:33:34,33.0983059871
2019-09-24 14:34:36,44.7169333449
2019-09-24 14:35:39,43.8065664054
2019-09-24 14:36:42,37.1640523295
2019-09-24 14:37:45,39.2748897836
2019-09-24 14:38:48,40.0396807894
2019-09-24 14:39:50,32.2792069479
2019-09-24 14:40:54,30.9526598192
2019-09-24 14:41:57,31.3272797828
2019-09-24 14:43:00,31.4046328921
2019-09-24 14:44:02,30.7893923827
2019-09-24 14:45:05,31.1067877397
2019-09-24 14:46:08,33.0518339008
2019-09-24 14:47:13,31.7879116463
2019-09-24 14:48:16,30.3365671373
2019-09-24 14:49:19,32.1935610627
2019-09-24 14:50:20,31.178605097
2019-09-24 14:51:22,32.4663968155
2019-09-24 14:52:25,32.9397953616
2019-09-24 14:53:27,30.5984009781
2019-09-24 14:54:30,30.5781776356
