2019-09-20 17:22:57,32.0315089393
2019-09-20 17:24:00,32.8162263761
2019-09-20 17:25:03,32.3283822118
2019-09-20 17:26:06,36.5184569476
2019-09-20 17:27:09,29.6841283303
2019-09-20 17:28:12,31.9061345646
2019-09-20 17:29:15,34.2483998114
2019-09-20 17:30:19,36.0319420925
2019-09-20 17:31:23,30.5908598009
2019-09-20 17:32:26,31.6523991667
2019-09-20 17:33:27,31.5025593523
2019-09-20 17:34:30,30.861332964
2019-09-20 20:17:49,30.1120575529
2019-09-20 20:18:51,29.9822584427
2019-09-20 20:19:53,29.816336127
2019-09-20 20:20:56,30.8284955232
2019-09-20 20:21:58,32.3150721231
2019-09-20 20:23:01,29.5314046385
2019-09-20 20:24:04,29.6280318761
2019-09-20 20:25:07,31.1757548227
2019-09-20 20:26:09,31.1510436948
2019-09-20 20:27:12,30.9018053575
2019-09-20 20:28:14,30.5070400324
2019-09-20 20:29:18,29.6548957121
2019-09-20 20:30:20,31.6573880497
2019-09-20 20:31:23,28.9585106039
2019-09-20 20:32:26,30.8460263938
2019-09-20 20:33:29,30.522844093
2019-09-20 23:08:01,31.8152418309
2019-09-20 23:09:05,31.9357807066
2019-09-20 23:10:07,32.8808251751
2019-09-20 23:11:11,30.4625312357
2019-09-20 23:12:14,32.1932589128
2019-09-20 23:13:16,31.1702051439
2019-09-20 23:14:19,31.5309119912
2019-09-20 23:15:22,32.2158626127
2019-09-20 23:16:25,30.8865489122
2019-09-20 23:17:27,34.9989462336
2019-09-20 23:18:29,31.4045421926
2019-09-20 23:19:32,32.4161426799
2019-09-20 23:20:33,32.1413322224
2019-09-20 23:21:37,31.5851650859
2019-09-20 23:22:39,32.7268442732
2019-09-20 23:23:43,30.1148793088
2019-09-20 23:24:46,31.0290070076
2019-09-20 23:25:50,34.2845721718
2019-09-20 23:26:53,33.9065944878
2019-09-20 23:27:56,34.7572144943
2019-09-20 23:28:59,29.4338268407
2019-09-20 23:30:01,32.8455489273
2019-09-20 23:31:04,31.3348128387
2019-09-20 23:32:08,35.0587801322
2019-09-20 23:33:10,33.2494517566
2019-09-20 23:34:13,33.1374960852
2019-09-20 23:35:16,33.6499525671
2019-09-20 23:36:19,32.5756182205
2019-09-20 23:37:22,33.6670954084
2019-09-20 23:38:26,32.432693157
2019-09-20 23:39:30,33.9355162272
2019-09-20 23:40:34,31.2053504898
2019-09-20 23:41:36,30.8618177426
2019-09-20 23:42:39,32.1282402526
2019-09-20 23:43:42,30.1260703449
2019-09-20 23:44:46,33.6103550953
2019-09-20 23:45:49,30.8118388906
2019-09-20 23:46:52,30.1768773048
2019-09-20 23:47:55,32.2718398219
2019-09-20 23:48:58,30.330765345
2019-09-20 23:50:00,33.2000124943
2019-09-20 23:51:04,30.696299215
2019-09-20 23:52:07,32.9094871662
2019-09-20 23:53:11,32.8383298024
2019-09-20 23:54:14,30.7581812223
2019-09-20 23:55:17,33.2282943805
2019-09-20 23:56:19,32.2969510392
2019-09-20 23:57:22,32.1112848827
2019-09-20 23:58:26,30.9851296614
2019-09-20 23:59:28,30.8467071481
2019-09-21 00:00:31,31.1753504353
