2019-10-02 16:16:08,44.4398078384
2019-10-02 16:17:12,34.4189133033
2019-10-02 16:18:16,35.8400975902
2019-10-02 16:19:19,37.0478310748
2019-10-02 16:20:24,40.0840926486
2019-10-02 16:21:28,39.9727372825
2019-10-02 16:22:33,35.4535166165
2019-10-02 16:23:37,46.6892382162
2019-10-02 16:24:42,45.3734944491
2019-10-02 16:25:45,34.5899493957
2019-10-02 16:26:49,34.1140860128
2019-10-02 16:27:53,38.6464422346
2019-10-02 16:28:56,34.8909479252
2019-10-02 16:29:59,49.2123711366
2019-10-02 16:31:05,36.3431119089
2019-10-02 16:32:08,36.0007511544
