2019-09-06 13:38:49,40.7128208542,390.218768119812
2019-09-06 13:39:51,39.8681583365,389.64632511138916
2019-09-06 13:40:52,38.0379756339,390.75032234191895
2019-09-06 13:41:54,38.5060874531,395.1663112640381
2019-09-06 13:42:56,44.5837094528,384.61700439453125
2019-09-06 13:43:57,41.4775703752,390.09610176086426
2019-09-06 13:44:59,40.9220644731,390.79121112823486
2019-09-06 13:46:01,38.593556741,386.62055492401123
2019-09-06 13:47:02,39.7469663074,390.6276559829712
2019-09-06 13:48:04,36.2125623492,391.44543170928955
2019-09-06 13:49:06,39.4043625865,389.36010360717773
2019-09-06 13:50:08,43.6045773412,388.3378839492798
2019-09-06 13:51:09,37.5486244506,386.743221282959
2019-09-06 13:52:11,37.0709871116,387.6427745819092
2019-09-06 13:53:13,39.656666224,390.709433555603
2019-09-06 13:54:14,38.8808724868,387.5201082229614
2019-09-06 13:55:16,35.2728844391,390.75032234191895
2019-09-06 13:56:18,37.435886299,392.09965229034424
2019-09-06 13:57:19,38.2707110873,390.30054569244385
2019-09-06 13:58:21,40.2611020433,387.3974418640137
2019-09-06 13:59:23,36.9288321445,390.709433555603
2019-09-06 14:00:25,43.1405560094,378.6063528060913
2019-09-06 14:01:26,37.6261037011,385.1894474029541
2019-09-06 14:02:28,36.5289506373,389.85076904296875
2019-09-06 14:03:30,39.9333594387,389.40099239349365
2019-09-06 14:04:31,44.4183396616,388.4196615219116
2019-09-06 14:05:33,37.6528780115,390.709433555603
2019-09-06 14:06:35,38.7203079925,388.95121574401855
2019-09-06 14:07:36,40.1757752637,392.54942893981934
2019-09-06 14:08:38,39.605479724,391.5680980682373
2019-09-06 14:09:40,36.1598627542,391.731653213501
2019-09-06 14:10:41,39.1818264912,388.95121574401855
2019-09-06 14:11:43,39.5863106053,391.64987564086914
2019-09-06 14:12:45,37.6939542633,387.4383306503296
2019-09-06 14:13:46,35.3343940875,387.76544094085693
2019-09-06 14:14:48,37.4786934592,388.05166244506836
2019-09-06 14:15:50,40.8142919109,389.80988025665283
2019-09-06 14:16:52,38.1361671579,389.89165782928467
2019-09-06 14:17:53,40.0877883588,390.34143447875977
2019-09-06 14:18:55,43.1657115736,382.12278842926025
2019-09-06 14:19:57,42.3484504046,389.7689914703369
2019-09-06 14:20:59,37.8398931155,389.9734354019165
2019-09-06 14:22:00,38.9261273057,386.8249988555908
2019-09-06 14:23:02,41.5519317672,388.8694381713867
2019-09-06 14:24:04,35.9097097636,378.769907951355
2019-09-06 14:25:05,39.235135107,381.5912342071533
2019-09-06 14:26:07,38.2576145501,336.5317916870117
2019-09-06 14:27:09,39.361148051,346.3042116165161
2019-09-06 14:28:10,34.7218795833,339.4348955154419
2019-09-06 14:29:12,37.3645212414,390.34143447875977
2019-09-06 14:30:14,41.0065690357,392.2632074356079
2019-09-06 14:31:15,37.8333586229,390.8729887008667
2019-09-06 14:32:17,40.1056304769,387.35655307769775
2019-09-06 14:33:19,40.4168265921,390.75032234191895
2019-09-06 14:34:21,41.7916528465,336.0411262512207
2019-09-06 14:35:22,36.8764279567,391.0774326324463
2019-09-06 14:36:24,36.2805984157,390.54587841033936
2019-09-06 14:37:26,38.2207227012,390.8320999145508
2019-09-06 14:38:27,40.6219257189,382.4498987197876
2019-09-06 14:39:29,37.6380255586,386.0890007019043
2019-09-06 14:40:31,40.7848033957,391.69076442718506
2019-09-06 14:41:32,38.4315643178,391.48632049560547
2019-09-06 14:42:34,40.9691753021,392.8765392303467
2019-09-06 14:43:36,36.8619690619,383.3085632324219
2019-09-06 14:44:38,37.6403198685,383.22678565979004
2019-09-06 14:45:39,37.1904958633,392.1814298629761
2019-09-06 14:46:41,37.091681528,343.40110778808594
