2019-09-18 00:01:15,36.0127195412,-10570.265736579895
2019-09-18 00:02:17,36.356400075,-10569.61151599884
2019-09-18 00:03:19,39.6268193649,-10589.15635585785
2019-09-18 00:04:20,36.664359056,-10569.652404785156
2019-09-18 00:05:22,35.4370388239,-10569.447960853577
2019-09-18 00:06:24,37.303942644,-10569.652404785156
2019-09-18 00:07:26,38.182888254,-10568.998184204102
2019-09-18 00:08:27,37.4560159633,-10568.548407554626
2019-09-18 00:09:29,43.449958459,-10589.15635585785
2019-09-18 00:10:31,37.5892077457,-10568.466629981995
2019-09-18 00:11:33,36.24134733,-10568.752851486206
2019-09-18 00:12:35,38.981947302,-10568.998184204102
2019-09-18 00:13:37,36.9471769407,-10568.630185127258
2019-09-18 00:14:38,34.5905583096,-10568.548407554626
2019-09-18 00:15:40,37.7563282915,-10568.752851486206
2019-09-18 00:16:42,32.0389078427,-10568.91640663147
2019-09-18 00:17:44,40.1641209519,-10568.343963623047
2019-09-18 00:18:46,35.4530470528,-10589.033689498901
2019-09-18 00:19:47,37.8310083464,-10568.466629981995
2019-09-18 00:20:49,36.5558256735,-10568.262186050415
2019-09-18 00:21:51,34.4267889513,-10588.175024986267
2019-09-18 00:22:53,36.1296612109,-10568.875517845154
2019-09-18 00:23:55,37.0226530536,-10589.401688575745
2019-09-18 00:24:56,37.5354051157,-10568.01685333252
2019-09-18 00:25:58,35.9065381961,-10568.957295417786
2019-09-18 00:27:00,37.9816286703,-10588.583912849426
2019-09-18 00:28:02,37.9519204637,-10588.134136199951
2019-09-18 00:29:04,38.1586839999,-10568.384852409363
2019-09-18 00:30:06,36.5321556318,-10568.384852409363
2019-09-18 00:31:07,34.6042794604,-10568.71196269989
2019-09-18 00:32:09,37.0196450045,-1005.8879518508911
2019-09-18 00:33:11,38.5485250518,-10589.074578285217
2019-09-18 00:34:13,34.399337903,-10568.548407554626
2019-09-18 00:35:14,37.9263594535,-1002.0444059371948
2019-09-18 00:36:16,35.5529642186,-1011.8168258666992
2019-09-18 00:37:18,40.226287128,-1002.4124050140381
2019-09-18 00:38:19,35.9769400062,-998.8141918182373
2019-09-18 00:39:21,35.1660695829,-995.8701992034912
2019-09-18 00:40:23,36.3948180007,-1001.3084077835083
2019-09-18 00:41:25,34.9185700355,-1006.7466163635254
2019-09-18 00:42:26,39.0623067288,-10588.420357704163
2019-09-18 00:43:28,39.7826660358,-10568.589296340942
2019-09-18 00:44:30,36.4605739798,-10588.829245567322
2019-09-18 00:45:32,37.6176413102,-1000.4088544845581
2019-09-18 00:46:33,34.7959229461,-10568.834629058838
2019-09-18 00:47:35,37.0291587439,-10568.91640663147
2019-09-18 00:48:37,38.8421240888,-1004.8657321929932
2019-09-18 00:49:39,39.2707719603,-10568.630185127258
2019-09-18 00:50:41,38.070325304,-10588.706579208374
2019-09-18 00:51:42,37.1299560215,-1005.5608415603638
2019-09-18 00:52:44,38.5449866371,-10588.706579208374
2019-09-18 00:53:46,35.0380748815,-998.7324142456055
2019-09-18 00:54:48,34.4555677765,-10568.098630905151
2019-09-18 00:55:49,40.3646799657,-10568.548407554626
2019-09-18 00:56:51,35.4230333533,-10567.771520614624
2019-09-18 00:57:53,38.3211911099,-10589.319911003113
2019-09-18 00:58:55,36.6665327461,-10568.466629981995
2019-09-18 00:59:57,35.0836933491,-10568.098630905151
2019-09-18 01:00:59,37.3724611773,-10587.807025909424
2019-09-18 01:02:00,32.5628527672,-10568.91640663147
2019-09-18 01:03:02,34.3764697651,-10568.548407554626
2019-09-18 01:04:04,37.9927299051,-10588.420357704163
2019-09-18 01:05:06,39.3108677111,-10588.461246490479
2019-09-18 01:06:08,39.2982587953,-10568.671073913574
2019-09-18 01:07:09,40.6384490879,-10587.970581054688
2019-09-18 01:08:11,39.4141330523,-10568.793740272522
2019-09-18 01:09:13,34.3287650004,-10567.935075759888
2019-09-18 01:10:15,37.422426998,-10588.33858013153
2019-09-18 01:11:17,34.2637767146,-10589.687910079956
2019-09-18 01:12:18,34.2288612406,-10588.829245567322
2019-09-18 01:13:20,36.6099946142,-10588.011469841003
2019-09-18 01:14:22,36.8676109549,-10587.888803482056
2019-09-18 01:15:24,38.4861127066,-10589.319911003113
2019-09-18 01:16:26,35.4799078071,-10568.466629981995
2019-09-18 01:17:27,36.7671420999,-10568.630185127258
2019-09-18 01:18:29,37.8713139809,-10568.589296340942
2019-09-18 01:19:31,33.533300419,-10568.262186050415
2019-09-18 01:20:33,38.7450035017,-10588.911023139954
2019-09-18 01:21:35,37.4799879921,-10568.548407554626
2019-09-18 01:22:36,33.2386247618,-10568.466629981995
2019-09-18 01:23:38,37.9798483699,-10568.139519691467
2019-09-18 01:24:40,34.160173394,-10568.262186050415
2019-09-18 01:25:42,39.450808499,-10568.793740272522
2019-09-18 01:26:43,32.7893088538,-1007.0737266540527
2019-09-18 01:27:45,38.8629587673,-10568.548407554626
2019-09-18 01:28:47,33.4908075076,-1003.3528470993042
2019-09-18 01:29:49,37.0503406484,-1008.3412790298462
2019-09-18 01:30:50,33.5042897723,-1004.3341779708862
2019-09-18 01:31:52,31.2539184336,-999.959077835083
2019-09-18 01:32:54,36.8556354465,-998.8959693908691
2019-09-18 01:33:56,37.2132050388,-1004.7839546203613
2019-09-18 01:34:57,36.2184327185,-1003.7208461761475
2019-09-18 01:35:59,34.5828139261,-998.977746963501
2019-09-18 01:37:01,33.3715344294,-1001.9217395782471
2019-09-18 01:38:02,37.8086903327,-997.996416091919
2019-09-18 01:39:04,37.8930878802,-994.6435356140137
2019-09-18 01:40:06,38.7976762636,104.85592842102051
2019-09-18 01:41:07,37.251903844,-1502.891149520874
2019-09-18 01:42:09,34.0343138539,-994.8888683319092
2019-09-18 01:43:11,38.7242426781,-1000.1635217666626
2019-09-18 01:44:12,32.3266822432,-995.7475328445435
2019-09-18 01:45:14,39.4699207966,-997.6693058013916
2019-09-18 01:46:16,35.1646763989,-999.3866348266602
2019-09-18 01:47:18,32.3474209861,-999.8364114761353
2019-09-18 01:48:19,35.8137578685,-999.2639684677124
2019-09-18 01:49:21,32.4441542684,-1008.7092781066895
2019-09-18 01:50:23,40.2099548992,-997.3421955108643
2019-09-18 01:51:24,35.3996471718,-1003.5164022445679
2019-09-18 01:52:26,34.6599227754,-998.5688591003418
2019-09-18 01:53:28,38.9613365272,-962.096061706543
2019-09-18 01:54:30,33.9144742097,-997.7919721603394
2019-09-18 01:55:31,35.5948239075,-1002.453293800354
2019-09-18 01:56:33,37.0548222399,-998.4053039550781
2019-09-18 01:57:35,40.9015835197,-995.0524234771729
2019-09-18 01:58:36,36.006662348,-1003.7208461761475
2019-09-18 01:59:38,34.2353454905,-885.1024770736694
2019-09-18 02:00:40,35.4975713585,-995.502200126648
2019-09-18 02:01:41,31.8737267467,-997.996416091919
2019-09-18 02:02:43,36.535564851,-999.3048572540283
2019-09-18 02:03:45,39.3046781308,-992.8853178024292
2019-09-18 02:04:46,36.1026874677,-998.1599712371826
2019-09-18 02:05:48,39.1860425431,-1191.1550426483154
2019-09-18 02:06:50,33.1114746905,-994.9297571182251
2019-09-18 02:07:52,34.8318748984,-991.8222093582153
2019-09-18 02:08:53,34.0736989739,-998.6915254592896
2019-09-18 02:09:55,31.3001653453,-993.8257598876953
2019-09-18 02:10:57,35.6539397219,-998.4053039550781
2019-09-18 02:11:58,34.7271103731,-993.4168720245361
2019-09-18 02:13:00,34.6823723654,-992.5173187255859
2019-09-18 02:14:02,35.4560241642,-993.9075374603271
2019-09-18 02:15:04,38.8091053899,-999.2639684677124
2019-09-18 02:16:05,41.1229692796,-998.0373048782349
2019-09-18 02:17:07,32.6813254636,-994.7253131866455
2019-09-18 02:18:09,37.9633247265,-991.0453224182129
2019-09-18 02:19:10,35.2749872501,-994.8888683319092
2019-09-18 02:20:12,39.3072162596,-998.9368581771851
2019-09-18 02:21:14,34.6529633253,-990.3502130508423
2019-09-18 02:22:15,34.2891276481,-995.8701992034912
2019-09-18 02:23:17,33.5366033171,-993.9484262466431
2019-09-18 02:24:19,33.5565482874,-993.9484262466431
2019-09-18 02:25:21,38.9525074326,-993.8257598876953
2019-09-18 02:26:22,35.8779829484,-994.1937589645386
2019-09-18 02:27:24,37.8699885781,-997.7510833740234
2019-09-18 02:28:26,37.8328550381,-994.2346477508545
2019-09-18 02:29:27,34.9392000017,-999.1004133224487
2019-09-18 02:30:29,37.1639870583,-994.970645904541
2019-09-18 02:31:31,35.3819596099,-994.2346477508545
2019-09-18 02:32:32,38.0533894748,-990.6364345550537
2019-09-18 02:33:34,35.0902466873,-956.085410118103
2019-09-18 02:34:36,32.3987993605,-994.7253131866455
2019-09-18 02:35:38,39.7664864537,-1097.192611694336
2019-09-18 02:36:39,36.0445840896,-993.0897617340088
2019-09-18 02:37:41,35.687748775,-998.2417488098145
2019-09-18 02:38:43,39.1825110026,-994.1528701782227
2019-09-18 02:39:44,34.0283723184,-994.2755365371704
2019-09-18 02:40:46,34.6674821673,-993.0897617340088
2019-09-18 02:41:48,35.5708188945,-994.4390916824341
2019-09-18 02:42:50,38.1428482342,-993.9075374603271
2019-09-18 02:43:51,37.2177001993,-998.8141918182373
2019-09-18 02:44:53,33.0483216016,-993.9484262466431
2019-09-18 02:45:55,36.9166646655,-992.8853178024292
2019-09-18 02:46:56,32.0360199674,-993.7439823150635
2019-09-18 02:47:58,37.7485234109,-993.0897617340088
2019-09-18 02:49:00,35.2398588721,-993.9484262466431
2019-09-18 02:50:01,32.72141762,-997.8737497329712
2019-09-18 02:51:03,37.5666073018,-997.2604179382324
2019-09-18 02:52:05,33.4256930827,-993.9075374603271
2019-09-18 02:53:07,35.370474014,-992.967095375061
2019-09-18 02:54:08,35.9938206625,-993.3759832382202
2019-09-18 02:55:10,35.562077741,-997.6693058013916
2019-09-18 02:56:12,39.9032456949,-994.2346477508545
2019-09-18 02:57:13,39.5774901913,-993.3759832382202
2019-09-18 02:58:15,38.5595484001,-993.3759832382202
2019-09-18 02:59:17,36.4914024872,-994.3573141098022
